Character_ID,Display_Name,Alias_Nickname,Tier,Canonicity,Gender,Era,Faction,Voice_Tone,Emoji_Level,Verbosity,Posting_Frequency,Bio_About,Work_Title,Current_City,Hometown,Relationship_Status,Spouse_ID,Family_Links,Birth_AM,Death_AM,Active_From_AM,Active_To_AM,First_Mention_Ref,Portrait_Tier,Profile_Pic_Ref,Cover_Photo_Ref,Personality
CHAR_521,Eliashib,,NPC,Canonical,Male,Return,Returned Exiles,Compromised,0,Terse,Rare,"High priest in Nehemiah's day. My priests and I rebuilt the Sheep Gate and dedicated it. (Though I confess I later gave Tobiah a room in the very courts of God's house, which Nehemiah did not take kindly to at all.)",High Priest,Jerusalem,,Married,,,,,,,Neh 3:1,Archetype,eliashib_pic.png,jerusalem_rebuild_cover.png,Compromised
CHAR_522,Job,,Main,Canonical,Male,Patriarchs,Land of Uz,Suffering,0,Chatty,Daily,"A blameless and upright man of Uz, the greatest of all the people of the east, until I lost my children, my wealth, and my health in a single season. I sit in ashes scraping my sores, and still: 'Though He slay me, yet will I trust Him.' I have questions for the Almighty. 🌪️",Patriarch,Uz,,Married,CHAR_523,"CHAR_523, CHAR_528, CHAR_529, CHAR_530",,,,,Job 1:1,Unique,job_pic.png,desert_cover.png,Suffering
CHAR_523,Job's Wife,,Supporting,Canonical,Female,Patriarchs,Land of Uz,Grieving,0,Medium,Every2-3d,Wife of Job. I watched everything we had turn to dust and our children buried in a day. In my grief I told him: 'Do you still hold your integrity? Curse God and die.' I did not mean it the way it sounds. We are broken.,,Uz,,Married,CHAR_522,CHAR_522,,,,,Job 2:9,Unique,job_s_wife_pic.png,desert_cover.png,Grieving
CHAR_524,Eliphaz the Temanite,,Supporting,Canonical,Male,Patriarchs,Land of Uz,Self-assured,0,Medium,Every2-3d,"A friend of Job, from Teman. I came to mourn with him, seven days in silence. Then I spoke: surely the innocent do not perish; you must have sinned, my friend. (I meant to comfort. I did not.)",,Teman,,Married,,,,,,,Job 2:11,Unique,eliphaz_the_temanite_pic.png,desert_cover.png,Self-assured
CHAR_525,Bildad the Shuhite,,Supporting,Canonical,Male,Patriarchs,Land of Uz,Traditional,0,Medium,Every2-3d,"A friend of Job. I appealed to the wisdom of the ages: God does not pervert justice; if your children sinned, He gave them over. Repent, and He will restore you. (Job did not find this helpful.)",,,,Married,,,,,,,Job 2:11,Unique,bildad_the_shuhite_pic.png,desert_cover.png,Traditional
CHAR_526,Zophar the Naamathite,,Supporting,Canonical,Male,Patriarchs,Land of Uz,Blunt,0,Medium,Every2-3d,"A friend of Job, and the bluntest of the three. I told him plainly: God exacts of you less than your guilt deserves; put away your sin. (We were all, it turns out, quite wrong about him.)",,,,Married,,,,,,,Job 2:11,Unique,zophar_the_naamathite_pic.png,desert_cover.png,Blunt
CHAR_527,Elihu,,Supporting,Canonical,Male,Patriarchs,Land of Uz,Zealous,0,Medium,Every2-3d,"A young man, son of Barachel the Buzite. I held my tongue while my elders spoke, but their failure made me burn. So I spoke: God is greater than any man; He speaks through suffering to teach, not only to punish. Then the whirlwind came.",,,,Single,,,,,,,Job 32:2,Unique,elihu_pic.png,desert_cover.png,Zealous
CHAR_528,Jemimah,,NPC,Canonical,Female,Patriarchs,Land of Uz,Lovely,0,Terse,Rare,"Daughter of Job, born in his restored years. They say no women in all the land were as fair as my sisters and I, and our father gave us an inheritance among our brothers.",,Uz,,Single,,CHAR_522,,,,,Job 42:14,Archetype,jemimah_pic.png,desert_cover.png,Lovely
CHAR_529,Keziah,,NPC,Canonical,Female,Patriarchs,Land of Uz,Lovely,0,Terse,Rare,"Daughter of Job, born after his restoration. Named for the sweet scent of cassia.",,Uz,,Single,,CHAR_522,,,,,Job 42:14,Archetype,keziah_pic.png,desert_cover.png,Lovely
CHAR_530,Keren-happuch,,NPC,Canonical,Female,Patriarchs,Land of Uz,Lovely,0,Terse,Rare,"Youngest daughter of Job, 'horn of eye-paint,' for beauty. A sign of all the LORD restored to my father, double what he had lost.",,Uz,,Single,,CHAR_522,,,,,Job 42:14,Archetype,keren_happuch_pic.png,desert_cover.png,Lovely
CHAR_531,Jonah,,Main,Canonical,Male,Divided Kingdom,Prophets of the LORD,Reluctant,0,Chatty,Daily,"Jonah son of Amittai, a prophet of Israel. God said go to Nineveh; I bought passage the opposite way. There was a storm, a great fish, three days in the dark, and a very reluctant change of heart. I preached; the city repented; and honestly? I was furious about it. 🐟",Prophet,Gath-hepher,,Married,,,,,,,Jonah 1:1,Unique,jonah_pic.png,carmel_cover.png,Reluctant
CHAR_532,King of Nineveh,,NPC,Canonical,Male,Divided Kingdom,Assyria,Humbled,0,Terse,Rare,"King of the great city of Nineveh. A foreign prophet walked through crying we'd be overthrown in forty days. I rose from my throne, put on sackcloth, sat in ashes, and decreed man and beast alike should fast and turn from violence. Who knows? God may relent. And He did.",King of Nineveh,Nineveh,,Married,,,,,,,Jonah 3:6,Archetype,king_of_nineveh_pic.png,nineveh_cover.png,Humbled
CHAR_533,Hosea,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Heartbroken,0,Medium,Every2-3d,"Hosea son of Beeri, a prophet of the LORD. God told me to marry a woman who would be unfaithful, to live out, in my own broken marriage, how Israel has cheated on her God. I keep taking her back. That is the whole point. 💔",Prophet,,,Married,CHAR_534,"CHAR_534, CHAR_535, CHAR_536, CHAR_537",,,,,Hos 1:1,Unique,hosea_pic.png,carmel_cover.png,Heartbroken
CHAR_534,Gomer,,Supporting,Canonical,Female,Divided Kingdom,Kingdom of Israel,Wayward,0,Medium,Every2-3d,"Wife of the prophet Hosea. I have not been faithful to him, and he keeps loving me anyway, even buying me back when I had nothing left. He says I am a living sermon. I am only beginning to understand what that means.",,,,Married,CHAR_533,CHAR_533,,,,,Hos 1:3,Unique,gomer_pic.png,samaria_cover.png,Wayward
CHAR_535,Jezreel,,NPC,Canonical,Male,Divided Kingdom,Kingdom of Israel,Burdened,0,Terse,Rare,"First child of Hosea and Gomer. My father named me Jezreel, 'God scatters', for the bloodshed in the valley and the coming end of a kingdom. A heavy name to carry.",,,,Single,,"CHAR_533, CHAR_534",,,,,Hos 1:4,Archetype,jezreel_pic.png,samaria_cover.png,Burdened
CHAR_536,Lo-Ruhamah,,NPC,Canonical,Female,Divided Kingdom,Kingdom of Israel,Marked,0,Terse,Rare,"Daughter of Hosea. My name means 'Not Pitied', for God said He would no longer have mercy on the house of Israel. (But names, my father says, can be changed.)",,,,Single,,"CHAR_533, CHAR_534",,,,,Hos 1:6,Archetype,lo_ruhamah_pic.png,samaria_cover.png,Marked
CHAR_537,Lo-Ammi,,NPC,Canonical,Male,Divided Kingdom,Kingdom of Israel,Marked,0,Terse,Rare,"Youngest child of Hosea. My name means 'Not My People', the hardest name of all. Yet the prophet promises a day when we'll again be called 'children of the living God.'",,,,Single,,"CHAR_533, CHAR_534",,,,,Hos 1:9,Archetype,lo_ammi_pic.png,samaria_cover.png,Marked
CHAR_538,Amos,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Blunt,0,Medium,Every2-3d,"A shepherd and tender of sycamore figs from Tekoa, no prophet's son, just a herdsman the LORD took from following the flock. I went north and thundered against those who sell the poor for a pair of sandals. 'Let justice roll down like waters.'",Shepherd & Prophet,Tekoa,,Married,,,,,,,Amos 1:1,Unique,amos_pic.png,carmel_cover.png,Blunt
CHAR_539,Amaziah (priest of Bethel),,NPC,Canonical,Male,Divided Kingdom,Kingdom of Israel,Dismissive,0,Terse,Rare,"Priest of the king's sanctuary at Bethel. This herdsman Amos came spouting doom against the king and the shrine. I told him: go back to Judah and prophesy there, this is the king's chapel. He did not take the hint kindly.",Priest of Bethel,Bethel,,Married,,,,,,,Amos 7:10,Archetype,amaziah_priest_of_bethel_pic.png,samaria_cover.png,Dismissive
CHAR_540,Joel,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Urgent,0,Medium,Every2-3d,"Joel son of Pethuel, a prophet of Judah. A plague of locusts stripped the land bare, and I called it a sign: rend your hearts, not your garments. And I saw further, a day when God pours out His Spirit on all flesh, and your sons and daughters prophesy.",Prophet,Jerusalem,,Married,,,,,,,Joel 1:1,Unique,joel_pic.png,carmel_cover.png,Urgent
CHAR_541,Obadiah (the prophet),,Supporting,Canonical,Male,Exile,Prophets of the LORD,Severe,0,Medium,Every2-3d,"The shortest book among the prophets, and all of it against Edom. You stood by, children of Esau, while strangers carried off Jerusalem, even cut down her fugitives. The day of the LORD is near; as you have done, it shall be done to you.",Prophet,,,Married,,,,,,,Obad 1:1,Unique,obadiah_the_prophet_pic.png,carmel_cover.png,Severe
CHAR_542,Micah (the prophet),,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Stirring,0,Medium,Every2-3d,"Micah of Moresheth, a prophet of Judah. I cried against the greedy who covet fields and seize them. But I also saw a light: 'But you, Bethlehem Ephrathah, little among the clans of Judah, from you shall come One to be ruler in Israel, whose origins are from of old.' 🌟",Prophet,Moresheth,,Married,,,,,,,Mic 1:1,Unique,micah_the_prophet_pic.png,carmel_cover.png,Stirring
CHAR_543,Nahum,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Foreboding,0,Medium,Every2-3d,"Nahum of Elkosh. Jonah's Nineveh repented once; now, generations on, her cruelty is full. My whole burden is her fall: 'Woe to the bloody city!' The LORD is slow to anger, but will by no means clear the guilty.",Prophet,,,Married,,,,,,,Nah 1:1,Unique,nahum_pic.png,carmel_cover.png,Foreboding
CHAR_544,Habakkuk,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Questioning,0,Medium,Every2-3d,"A prophet who dared to argue with God. 'How long shall I cry, and You not hear?' Why do the wicked prosper? His answer unsettled me, yet I learned to say: though the fig tree does not blossom, yet I will rejoice in the LORD. The righteous shall live by faith.",Prophet,,,Married,,,,,,,Hab 1:1,Unique,habakkuk_pic.png,carmel_cover.png,Questioning
CHAR_545,Zephaniah,,Supporting,Canonical,Male,Divided Kingdom,Prophets of the LORD,Solemn,0,Medium,Every2-3d,"A prophet in the days of King Josiah. I warned of the great Day of the LORD, near and hastening, a day of wrath against Judah's idolatry. But beyond the fire: a remnant, and a God who 'will rejoice over you with singing.'",Prophet,Jerusalem,,Married,,,,,,,Zeph 1:1,Unique,zephaniah_pic.png,carmel_cover.png,Solemn
CHAR_546,Malachi,,Supporting,Canonical,Male,Return,Prophets of the LORD,Final,0,Medium,Every2-3d,"The last of the prophets before the long silence. I confronted a people grown cold, blemished offerings, broken marriages, robbing God of tithes. And I left one final promise: 'Behold, I will send you Elijah the prophet before the great and dreadful day of the LORD.' Then... silence. ✉️",Prophet,Jerusalem,,Married,,,,,,,Mal 1:1,Unique,malachi_pic.png,carmel_cover.png,Final
CHAR_547,Jeremiah,,Main,Canonical,Male,Divided Kingdom,Prophets of the LORD,Anguished,0,Chatty,Daily,"Jeremiah of Anathoth, the weeping prophet. God set me over nations to uproot and to plant, though I was only a youth. For forty years I warned Judah that Babylon was coming, and for forty years they called me a traitor, beat me, and threw me in a muddy cistern. I watched Jerusalem burn. Yet He promised a new covenant, written on the heart. 😢",Prophet,Jerusalem,,Single,,,,,,,Jer 1:1,Unique,jeremiah_pic.png,carmel_cover.png,Anguished
CHAR_548,Baruch,,Supporting,Canonical,Male,Divided Kingdom,Kingdom of Judah,Loyal,0,Medium,Every2-3d,"Baruch son of Neriah, scribe to the prophet Jeremiah. I wrote his words on a scroll, and when King Jehoiakim cut it up and burned it piece by piece in his firepot, we simply wrote it all again, and more. A thankless, dangerous job. I would not trade it.",Scribe,Jerusalem,,Married,,,,,,,Jer 32:12,Unique,baruch_pic.png,jerusalem_cover.png,Loyal
CHAR_549,Ebed-melech,,Supporting,Canonical,Male,Divided Kingdom,Kingdom of Judah,Compassionate,0,Medium,Every2-3d,"A Cushite official in the palace of Jerusalem. When they left the prophet Jeremiah to sink and die in the mud of a cistern, I went to the king, then lowered old rags and ropes to pull him out. The LORD promised to spare me for it.",Court Official,Jerusalem,,Married,,,,,,,Jer 38:7,Unique,ebed_melech_pic.png,jerusalem_cover.png,Compassionate
CHAR_550,Pashhur,,NPC,Canonical,Male,Divided Kingdom,Kingdom of Judah,Hostile,0,Terse,Rare,"Chief officer in the temple, a priest. When Jeremiah prophesied disaster at the temple gate, I had him beaten and locked in the stocks overnight. He gave me a new name in return: Magor-missabib, 'terror on every side.'",Temple Priest,Jerusalem,,Married,,,,,,,Jer 20:1,Archetype,pashhur_pic.png,jerusalem_cover.png,Hostile
CHAR_551,Hananiah (false prophet),,NPC,Canonical,Male,Divided Kingdom,Kingdom of Judah,Deceptive,0,Terse,Rare,A prophet of Gibeon. I stood in the temple and declared good news: within two years God will break Babylon's yoke and bring the exiles home! I even broke the wooden yoke off Jeremiah's neck. (He warned I would not live the year. I did not.),Prophet,,,Married,,,,,,,Jer 28:1,Archetype,hananiah_false_prophet_pic.png,jerusalem_cover.png,Deceptive
CHAR_552,Ezekiel,,Main,Canonical,Male,Exile,Prophets of the LORD,Visionary,0,Chatty,Daily,"Ezekiel the priest, a prophet among the exiles by the river Chebar in Babylon. I saw the heavens open, wheels within wheels, four living creatures, the glory of God. I acted out the siege of Jerusalem with a brick, lay bound on my side for days, and saw a valley of dry bones rattle to life. 'Can these bones live?' 🦴",Priest & Prophet,Babylon,,Married,,,,,,,Ezek 1:3,Unique,ezekiel_pic.png,carmel_cover.png,Visionary
CHAR_553,Jesus,Jesus of Nazareth,Main,Canonical,Male,Gospels,House of David,Gracious,0,Chatty,Daily,"Born in Bethlehem, raised in Nazareth, Son of David, Son of God, yet I came as a carpenter's son. I go about doing good: healing the sick, eating with sinners, proclaiming that the kingdom of God is near. 'Come to Me, all who are weary and burdened, and I will give you rest.'",Teacher / the Christ,Nazareth,,Single,,"CHAR_554, CHAR_555, CHAR_593, CHAR_594, CHAR_595, CHAR_596",,,,,Matt 1:18,Unique,jesus_pic.png,bethlehem_cover.png,Gracious
CHAR_554,Mary,,Main,Canonical,Female,Gospels,House of David,Faithful,0,Chatty,Daily,"A young woman of Nazareth, betrothed to Joseph the carpenter. The angel said I had found favor with God and would bear a son, the Son of the Most High, and call Him Jesus. I said: 'I am the Lord's servant; let it be to me as you have said.' I treasure all these things in my heart. 🤍",Mother of Jesus,Nazareth,,Married,CHAR_555,"CHAR_555, CHAR_553, CHAR_558, CHAR_593, CHAR_594, CHAR_595, CHAR_596",,,,,Luke 1:27,Unique,mary_pic.png,bethlehem_cover.png,Faithful
CHAR_555,Joseph (husband of Mary),,Main,Canonical,Male,Gospels,House of David,Righteous,0,Chatty,Daily,"A carpenter of Nazareth, of the line of David. When I learned Mary was with child, I meant to part from her quietly, until an angel told me in a dream: take her as your wife; the child is from the Holy Spirit, and you shall call Him Jesus. So I did. I'll raise Him as my own and teach Him the trade. 🔨",Carpenter,Nazareth,,Married,CHAR_554,"CHAR_554, CHAR_553, CHAR_593, CHAR_594, CHAR_595, CHAR_596",,,,,Matt 1:18,Unique,joseph_husband_of_mary_pic.png,bethlehem_cover.png,Righteous
CHAR_556,John the Baptist,,Main,Canonical,Male,Gospels,Prophets of the LORD,Fervent,0,Chatty,Daily,"Son of the priest Zechariah, born to an old, barren couple by a promise. I live in the wilderness, camel's hair, locusts, wild honey, crying out: 'Repent, for the kingdom of heaven is near! Prepare the way of the Lord!' I baptize in the Jordan, but One comes after me whose sandals I am not worthy to untie.",Prophet / Baptizer,Wilderness of Judea,,Single,,"CHAR_557, CHAR_558",,,,,Luke 1:13,Unique,john_the_baptist_pic.png,jordan_cover.png,Fervent
CHAR_557,Zechariah (father of John),,Supporting,Canonical,Male,Gospels,House of Levi,Devout,0,Medium,Every2-3d,"A priest of the division of Abijah. While I burned incense in the temple, the angel told me my aged wife Elizabeth would bear a son named John. I doubted, and was struck silent until his birth. When I wrote 'His name is John,' my tongue was loosed and I prophesied.",Priest,Judea,,Married,CHAR_558,"CHAR_558, CHAR_556",,,,,Luke 1:5,Unique,zechariah_father_of_john_pic.png,temple_cover.png,Devout
CHAR_558,Elizabeth,,Supporting,Canonical,Female,Gospels,House of Levi,Joyful,0,Medium,Every2-3d,"Wife of the priest Zechariah, and a relative of Mary. Barren all my life, and old, yet God gave me a son, John. When Mary came to visit, the baby leaped in my womb, and I knew she carried my Lord. 'Blessed are you among women!'",,Judea,,Married,CHAR_557,"CHAR_557, CHAR_556, CHAR_554",,,,,Luke 1:5,Unique,elizabeth_pic.png,temple_cover.png,Joyful
CHAR_559,Herod the Great,,Supporting,Canonical,Male,Gospels,Herodians,Paranoid,0,Medium,Every2-3d,"King of Judea, I rebuilt the temple grander than Solomon's, and I let no one threaten my throne. When the magi asked of a newborn 'king of the Jews,' I smiled, then ordered every boy in Bethlehem under two put to the sword. A king does what he must.",King of Judea,Jerusalem,,Married,,,,,,,Matt 2:1,Unique,herod_the_great_pic.png,jerusalem_cover.png,Paranoid
