Source_ID,Source_Name,Target_ID,Target_Name,Type,Mutual
CHAR_147,Hadad,CHAR_119,Chedorlaomer,follows,no
CHAR_147,Hadad,CHAR_190,Hamor,follows,no
CHAR_147,Hadad,CHAR_123,Abimelech,follows,no
CHAR_147,Hadad,CHAR_222,Asenath,acquaintance,yes
CHAR_147,Hadad,CHAR_955,Mira of Hebron,acquaintance,yes
CHAR_148,Tema,CHAR_114,Ishmael,family,yes
CHAR_148,Tema,CHAR_144,Mishma,faction-tie,yes
CHAR_148,Tema,CHAR_141,Kedar,faction-tie,yes
CHAR_148,Tema,CHAR_149,Jetur,faction-tie,yes
CHAR_148,Tema,CHAR_194,Mahalath,faction-tie,yes
CHAR_148,Tema,CHAR_049,Abram,follows,no
CHAR_148,Tema,CHAR_052,Sarai,follows,no
CHAR_148,Tema,CHAR_053,Lot,follows,no
CHAR_148,Tema,CHAR_125,Isaac,follows,no
CHAR_148,Tema,CHAR_127,Rebekah,follows,no
CHAR_148,Tema,CHAR_170,Esau,follows,no
CHAR_148,Tema,CHAR_171,Jacob,follows,no
CHAR_148,Tema,CHAR_172,Leah,follows,no
CHAR_148,Tema,CHAR_173,Rachel,follows,no
CHAR_148,Tema,CHAR_179,Judah,follows,no
CHAR_148,Tema,CHAR_187,Joseph,follows,no
CHAR_148,Tema,CHAR_219,Pharaoh,follows,no
CHAR_148,Tema,CHAR_522,Job,follows,no
CHAR_148,Tema,CHAR_196,Oholibamah,follows,no
CHAR_148,Tema,CHAR_181,Naphtali,follows,no
CHAR_148,Tema,CHAR_212,Amalek,follows,no
CHAR_148,Tema,CHAR_182,Gad,follows,no
CHAR_148,Tema,CHAR_208,Zepho,acquaintance,yes
CHAR_149,Jetur,CHAR_114,Ishmael,family,yes
CHAR_149,Jetur,CHAR_145,Dumah,faction-tie,yes
CHAR_149,Jetur,CHAR_151,Kedemah,faction-tie,yes
CHAR_149,Jetur,CHAR_049,Abram,follows,no
CHAR_149,Jetur,CHAR_052,Sarai,follows,no
CHAR_149,Jetur,CHAR_125,Isaac,follows,no
CHAR_149,Jetur,CHAR_127,Rebekah,follows,no
CHAR_149,Jetur,CHAR_170,Esau,follows,no
CHAR_149,Jetur,CHAR_171,Jacob,follows,no
CHAR_149,Jetur,CHAR_172,Leah,follows,no
CHAR_149,Jetur,CHAR_173,Rachel,follows,no
CHAR_149,Jetur,CHAR_179,Judah,follows,no
CHAR_149,Jetur,CHAR_187,Joseph,follows,no
CHAR_149,Jetur,CHAR_219,Pharaoh,follows,no
CHAR_149,Jetur,CHAR_522,Job,follows,no
CHAR_149,Jetur,CHAR_191,Shechem,follows,no
CHAR_149,Jetur,CHAR_137,Ben-Ammi,follows,no
CHAR_149,Jetur,CHAR_156,Chesed,acquaintance,yes
CHAR_149,Jetur,CHAR_224,Manasseh,acquaintance,yes
CHAR_149,Jetur,CHAR_204,Jalam,acquaintance,yes
CHAR_150,Naphish,CHAR_114,Ishmael,family,yes
CHAR_150,Naphish,CHAR_151,Kedemah,faction-tie,yes
CHAR_150,Naphish,CHAR_143,Mibsam,faction-tie,yes
CHAR_150,Naphish,CHAR_144,Mishma,faction-tie,yes
CHAR_150,Naphish,CHAR_049,Abram,follows,no
CHAR_150,Naphish,CHAR_052,Sarai,follows,no
CHAR_150,Naphish,CHAR_053,Lot,follows,no
CHAR_150,Naphish,CHAR_125,Isaac,follows,no
CHAR_150,Naphish,CHAR_127,Rebekah,follows,no
CHAR_150,Naphish,CHAR_170,Esau,follows,no
CHAR_150,Naphish,CHAR_172,Leah,follows,no
CHAR_150,Naphish,CHAR_173,Rachel,follows,no
CHAR_150,Naphish,CHAR_179,Judah,follows,no
CHAR_150,Naphish,CHAR_187,Joseph,follows,no
CHAR_150,Naphish,CHAR_219,Pharaoh,follows,no
CHAR_150,Naphish,CHAR_522,Job,follows,no
CHAR_150,Naphish,CHAR_126,Bethuel,follows,no
CHAR_150,Naphish,CHAR_183,Asher,follows,no
CHAR_150,Naphish,CHAR_527,Elihu,follows,no
CHAR_150,Naphish,CHAR_169,Lot's Wife,follows,no
CHAR_150,Naphish,CHAR_963,Achina the Midwife,acquaintance,yes
CHAR_150,Naphish,CHAR_133,Midian,acquaintance,yes
CHAR_150,Naphish,CHAR_215,Shammah,acquaintance,yes
CHAR_151,Kedemah,CHAR_114,Ishmael,family,yes
CHAR_151,Kedemah,CHAR_194,Mahalath,faction-tie,yes
CHAR_151,Kedemah,CHAR_147,Hadad,faction-tie,yes
CHAR_151,Kedemah,CHAR_144,Mishma,faction-tie,yes
CHAR_151,Kedemah,CHAR_145,Dumah,faction-tie,yes
CHAR_151,Kedemah,CHAR_142,Adbeel,faction-tie,yes
CHAR_151,Kedemah,CHAR_049,Abram,follows,no
CHAR_151,Kedemah,CHAR_052,Sarai,follows,no
CHAR_151,Kedemah,CHAR_053,Lot,follows,no
CHAR_151,Kedemah,CHAR_125,Isaac,follows,no
CHAR_151,Kedemah,CHAR_127,Rebekah,follows,no
CHAR_151,Kedemah,CHAR_170,Esau,follows,no
CHAR_151,Kedemah,CHAR_171,Jacob,follows,no
CHAR_151,Kedemah,CHAR_172,Leah,follows,no
CHAR_151,Kedemah,CHAR_173,Rachel,follows,no
CHAR_151,Kedemah,CHAR_179,Judah,follows,no
CHAR_151,Kedemah,CHAR_187,Joseph,follows,no
CHAR_151,Kedemah,CHAR_219,Pharaoh,follows,no
CHAR_151,Kedemah,CHAR_522,Job,follows,no
CHAR_151,Kedemah,CHAR_177,Simeon,follows,no
CHAR_151,Kedemah,CHAR_176,Reuben,follows,no
CHAR_151,Kedemah,CHAR_179,Judah,acquaintance,yes
CHAR_151,Kedemah,CHAR_201,Eliphaz,acquaintance,yes
CHAR_151,Kedemah,CHAR_169,Lot's Wife,acquaintance,yes
CHAR_152,Reumah,CHAR_050,Nahor,family,yes
CHAR_152,Reumah,CHAR_160,Tebah,family,yes
CHAR_152,Reumah,CHAR_161,Gaham,family,yes
CHAR_152,Reumah,CHAR_162,Tahash,family,yes
CHAR_152,Reumah,CHAR_163,Maacah,family,yes
CHAR_152,Reumah,CHAR_126,Bethuel,faction-tie,yes
CHAR_152,Reumah,CHAR_990,Yola of Gerar,faction-tie,yes
CHAR_152,Reumah,CHAR_127,Rebekah,faction-tie,yes
CHAR_152,Reumah,CHAR_158,Pildash,faction-tie,yes
CHAR_152,Reumah,CHAR_954,Tikva of Beersheba,faction-tie,yes
CHAR_152,Reumah,CHAR_947,Hodran,faction-tie,yes
CHAR_152,Reumah,CHAR_049,Abram,follows,no
CHAR_152,Reumah,CHAR_052,Sarai,follows,no
CHAR_152,Reumah,CHAR_053,Lot,follows,no
CHAR_152,Reumah,CHAR_125,Isaac,follows,no
CHAR_152,Reumah,CHAR_127,Rebekah,follows,no
CHAR_152,Reumah,CHAR_170,Esau,follows,no
CHAR_152,Reumah,CHAR_171,Jacob,follows,no
CHAR_152,Reumah,CHAR_172,Leah,follows,no
CHAR_152,Reumah,CHAR_173,Rachel,follows,no
CHAR_152,Reumah,CHAR_179,Judah,follows,no
CHAR_152,Reumah,CHAR_187,Joseph,follows,no
CHAR_152,Reumah,CHAR_219,Pharaoh,follows,no
CHAR_152,Reumah,CHAR_522,Job,follows,no
CHAR_152,Reumah,CHAR_191,Shechem,follows,no
CHAR_152,Reumah,CHAR_137,Ben-Ammi,follows,no
CHAR_152,Reumah,CHAR_224,Manasseh,acquaintance,yes
CHAR_153,Uz (son of Nahor),CHAR_050,Nahor,family,yes
CHAR_153,Uz (son of Nahor),CHAR_054,Milcah,family,yes
CHAR_153,Uz (son of Nahor),CHAR_948,Yedem the Trader,faction-tie,yes
CHAR_153,Uz (son of Nahor),CHAR_162,Tahash,faction-tie,yes
CHAR_153,Uz (son of Nahor),CHAR_958,Yaffa of Gerar,faction-tie,yes
CHAR_153,Uz (son of Nahor),CHAR_950,Davon of Bethel,faction-tie,yes
CHAR_153,Uz (son of Nahor),CHAR_954,Tikva of Beersheba,faction-tie,yes
CHAR_153,Uz (son of Nahor),CHAR_049,Abram,follows,no
CHAR_153,Uz (son of Nahor),CHAR_052,Sarai,follows,no
CHAR_153,Uz (son of Nahor),CHAR_053,Lot,follows,no
CHAR_153,Uz (son of Nahor),CHAR_125,Isaac,follows,no
CHAR_153,Uz (son of Nahor),CHAR_127,Rebekah,follows,no
CHAR_153,Uz (son of Nahor),CHAR_171,Jacob,follows,no
CHAR_153,Uz (son of Nahor),CHAR_172,Leah,follows,no
CHAR_153,Uz (son of Nahor),CHAR_173,Rachel,follows,no
CHAR_153,Uz (son of Nahor),CHAR_179,Judah,follows,no
CHAR_153,Uz (son of Nahor),CHAR_187,Joseph,follows,no
CHAR_153,Uz (son of Nahor),CHAR_219,Pharaoh,follows,no
CHAR_153,Uz (son of Nahor),CHAR_522,Job,follows,no
CHAR_153,Uz (son of Nahor),CHAR_190,Hamor,follows,no
CHAR_153,Uz (son of Nahor),CHAR_129,Keturah,follows,no
CHAR_153,Uz (son of Nahor),CHAR_119,Chedorlaomer,follows,no
CHAR_153,Uz (son of Nahor),CHAR_195,Adah,acquaintance,yes
CHAR_153,Uz (son of Nahor),CHAR_207,Omar,acquaintance,yes
CHAR_153,Uz (son of Nahor),CHAR_674,Hodael the Elder,acquaintance,yes
CHAR_154,Buz,CHAR_050,Nahor,family,yes
CHAR_154,Buz,CHAR_054,Milcah,family,yes
CHAR_154,Buz,CHAR_958,Yaffa of Gerar,faction-tie,yes
CHAR_154,Buz,CHAR_155,Kemuel,faction-tie,yes
CHAR_154,Buz,CHAR_948,Yedem the Trader,faction-tie,yes
CHAR_154,Buz,CHAR_159,Jidlaph,faction-tie,yes
CHAR_154,Buz,CHAR_975,Sether,faction-tie,yes
CHAR_154,Buz,CHAR_156,Chesed,faction-tie,yes
CHAR_154,Buz,CHAR_049,Abram,follows,no
CHAR_154,Buz,CHAR_052,Sarai,follows,no
CHAR_154,Buz,CHAR_053,Lot,follows,no
CHAR_154,Buz,CHAR_125,Isaac,follows,no
CHAR_154,Buz,CHAR_127,Rebekah,follows,no
CHAR_154,Buz,CHAR_170,Esau,follows,no
CHAR_154,Buz,CHAR_172,Leah,follows,no
CHAR_154,Buz,CHAR_173,Rachel,follows,no
CHAR_154,Buz,CHAR_179,Judah,follows,no
CHAR_154,Buz,CHAR_187,Joseph,follows,no
CHAR_154,Buz,CHAR_219,Pharaoh,follows,no
CHAR_154,Buz,CHAR_522,Job,follows,no
CHAR_154,Buz,CHAR_175,Zilpah,follows,no
CHAR_154,Buz,CHAR_182,Gad,follows,no
CHAR_154,Buz,CHAR_968,Riba the Herb-seller,acquaintance,yes
CHAR_155,Kemuel,CHAR_050,Nahor,family,yes
CHAR_155,Kemuel,CHAR_054,Milcah,family,yes
CHAR_155,Kemuel,CHAR_963,Achina the Midwife,faction-tie,yes
CHAR_155,Kemuel,CHAR_126,Bethuel,faction-tie,yes
CHAR_155,Kemuel,CHAR_156,Chesed,faction-tie,yes
CHAR_155,Kemuel,CHAR_049,Abram,follows,no
CHAR_155,Kemuel,CHAR_052,Sarai,follows,no
CHAR_155,Kemuel,CHAR_053,Lot,follows,no
CHAR_155,Kemuel,CHAR_125,Isaac,follows,no
CHAR_155,Kemuel,CHAR_170,Esau,follows,no
CHAR_155,Kemuel,CHAR_171,Jacob,follows,no
CHAR_155,Kemuel,CHAR_172,Leah,follows,no
CHAR_155,Kemuel,CHAR_173,Rachel,follows,no
CHAR_155,Kemuel,CHAR_179,Judah,follows,no
CHAR_155,Kemuel,CHAR_187,Joseph,follows,no
CHAR_155,Kemuel,CHAR_219,Pharaoh,follows,no
CHAR_155,Kemuel,CHAR_522,Job,follows,no
CHAR_155,Kemuel,CHAR_128,Laban,follows,no
CHAR_155,Kemuel,CHAR_191,Shechem,follows,no
CHAR_155,Kemuel,CHAR_526,Zophar the Naamathite,acquaintance,yes
CHAR_155,Kemuel,CHAR_974,Roni of Gerar,acquaintance,yes
CHAR_156,Chesed,CHAR_050,Nahor,family,yes
CHAR_156,Chesed,CHAR_054,Milcah,family,yes
CHAR_156,Chesed,CHAR_127,Rebekah,faction-tie,yes
CHAR_156,Chesed,CHAR_958,Yaffa of Gerar,faction-tie,yes
CHAR_156,Chesed,CHAR_963,Achina the Midwife,faction-tie,yes
CHAR_156,Chesed,CHAR_954,Tikva of Beersheba,faction-tie,yes
CHAR_156,Chesed,CHAR_160,Tebah,faction-tie,yes
CHAR_156,Chesed,CHAR_049,Abram,follows,no
CHAR_156,Chesed,CHAR_052,Sarai,follows,no
CHAR_156,Chesed,CHAR_053,Lot,follows,no
CHAR_156,Chesed,CHAR_125,Isaac,follows,no
CHAR_156,Chesed,CHAR_127,Rebekah,follows,no
CHAR_156,Chesed,CHAR_170,Esau,follows,no
CHAR_156,Chesed,CHAR_172,Leah,follows,no
CHAR_156,Chesed,CHAR_173,Rachel,follows,no
CHAR_156,Chesed,CHAR_179,Judah,follows,no
CHAR_156,Chesed,CHAR_187,Joseph,follows,no
CHAR_156,Chesed,CHAR_219,Pharaoh,follows,no
CHAR_156,Chesed,CHAR_522,Job,follows,no
CHAR_156,Chesed,CHAR_185,Zebulun,follows,no
CHAR_156,Chesed,CHAR_113,Hagar,follows,no
CHAR_156,Chesed,CHAR_181,Naphtali,acquaintance,yes
CHAR_156,Chesed,CHAR_183,Asher,acquaintance,yes
CHAR_156,Chesed,CHAR_177,Simeon,acquaintance,yes
CHAR_157,Hazo,CHAR_050,Nahor,family,yes
CHAR_157,Hazo,CHAR_054,Milcah,family,yes
CHAR_157,Hazo,CHAR_154,Buz,faction-tie,yes
CHAR_157,Hazo,CHAR_954,Tikva of Beersheba,faction-tie,yes
CHAR_157,Hazo,CHAR_160,Tebah,faction-tie,yes
CHAR_157,Hazo,CHAR_049,Abram,follows,no
CHAR_157,Hazo,CHAR_052,Sarai,follows,no
CHAR_157,Hazo,CHAR_053,Lot,follows,no
CHAR_157,Hazo,CHAR_125,Isaac,follows,no
CHAR_157,Hazo,CHAR_127,Rebekah,follows,no
CHAR_157,Hazo,CHAR_172,Leah,follows,no
CHAR_157,Hazo,CHAR_173,Rachel,follows,no
CHAR_157,Hazo,CHAR_179,Judah,follows,no
CHAR_157,Hazo,CHAR_187,Joseph,follows,no
CHAR_157,Hazo,CHAR_219,Pharaoh,follows,no
CHAR_157,Hazo,CHAR_522,Job,follows,no
CHAR_157,Hazo,CHAR_189,Deborah,follows,no
CHAR_157,Hazo,CHAR_050,Nahor,follows,no
CHAR_157,Hazo,CHAR_527,Elihu,follows,no
CHAR_157,Hazo,CHAR_164,Mamre,follows,no
CHAR_157,Hazo,CHAR_164,Mamre,acquaintance,yes
CHAR_158,Pildash,CHAR_050,Nahor,family,yes
CHAR_158,Pildash,CHAR_054,Milcah,family,yes
CHAR_158,Pildash,CHAR_161,Gaham,faction-tie,yes
CHAR_158,Pildash,CHAR_162,Tahash,faction-tie,yes
CHAR_158,Pildash,CHAR_154,Buz,faction-tie,yes
CHAR_158,Pildash,CHAR_126,Bethuel,faction-tie,yes
CHAR_158,Pildash,CHAR_052,Sarai,follows,no
CHAR_158,Pildash,CHAR_053,Lot,follows,no
CHAR_158,Pildash,CHAR_125,Isaac,follows,no
CHAR_158,Pildash,CHAR_127,Rebekah,follows,no
CHAR_158,Pildash,CHAR_170,Esau,follows,no
CHAR_158,Pildash,CHAR_171,Jacob,follows,no
CHAR_158,Pildash,CHAR_172,Leah,follows,no
CHAR_158,Pildash,CHAR_173,Rachel,follows,no
CHAR_158,Pildash,CHAR_179,Judah,follows,no
CHAR_158,Pildash,CHAR_187,Joseph,follows,no
CHAR_158,Pildash,CHAR_219,Pharaoh,follows,no
CHAR_158,Pildash,CHAR_522,Job,follows,no
CHAR_158,Pildash,CHAR_178,Levi,follows,no
CHAR_158,Pildash,CHAR_164,Mamre,follows,no
CHAR_158,Pildash,CHAR_184,Issachar,follows,no
CHAR_158,Pildash,CHAR_191,Shechem,acquaintance,yes
CHAR_159,Jidlaph,CHAR_050,Nahor,family,yes
CHAR_159,Jidlaph,CHAR_054,Milcah,family,yes
CHAR_159,Jidlaph,CHAR_160,Tebah,faction-tie,yes
CHAR_159,Jidlaph,CHAR_153,Uz (son of Nahor),faction-tie,yes
CHAR_159,Jidlaph,CHAR_156,Chesed,faction-tie,yes
CHAR_159,Jidlaph,CHAR_049,Abram,follows,no
CHAR_159,Jidlaph,CHAR_052,Sarai,follows,no
CHAR_159,Jidlaph,CHAR_053,Lot,follows,no
CHAR_159,Jidlaph,CHAR_125,Isaac,follows,no
CHAR_159,Jidlaph,CHAR_127,Rebekah,follows,no
CHAR_159,Jidlaph,CHAR_170,Esau,follows,no
CHAR_159,Jidlaph,CHAR_171,Jacob,follows,no
CHAR_159,Jidlaph,CHAR_172,Leah,follows,no
CHAR_159,Jidlaph,CHAR_173,Rachel,follows,no
CHAR_159,Jidlaph,CHAR_179,Judah,follows,no
CHAR_159,Jidlaph,CHAR_187,Joseph,follows,no
CHAR_159,Jidlaph,CHAR_219,Pharaoh,follows,no
CHAR_159,Jidlaph,CHAR_175,Zilpah,follows,no
CHAR_159,Jidlaph,CHAR_188,Benjamin,follows,no
CHAR_159,Jidlaph,CHAR_172,Leah,acquaintance,yes
CHAR_159,Jidlaph,CHAR_178,Levi,acquaintance,yes
CHAR_159,Jidlaph,CHAR_522,Job,acquaintance,yes
CHAR_160,Tebah,CHAR_050,Nahor,family,yes
CHAR_160,Tebah,CHAR_975,Sether,faction-tie,yes
CHAR_160,Tebah,CHAR_957,Talya the Vinedresser,faction-tie,yes
CHAR_160,Tebah,CHAR_668,Adina,faction-tie,yes
CHAR_160,Tebah,CHAR_049,Abram,follows,no
CHAR_160,Tebah,CHAR_052,Sarai,follows,no
CHAR_160,Tebah,CHAR_053,Lot,follows,no
CHAR_160,Tebah,CHAR_125,Isaac,follows,no
CHAR_160,Tebah,CHAR_127,Rebekah,follows,no
CHAR_160,Tebah,CHAR_170,Esau,follows,no
CHAR_160,Tebah,CHAR_171,Jacob,follows,no
CHAR_160,Tebah,CHAR_172,Leah,follows,no
CHAR_160,Tebah,CHAR_173,Rachel,follows,no
CHAR_160,Tebah,CHAR_179,Judah,follows,no
CHAR_160,Tebah,CHAR_187,Joseph,follows,no
CHAR_160,Tebah,CHAR_219,Pharaoh,follows,no
CHAR_160,Tebah,CHAR_522,Job,follows,no
CHAR_160,Tebah,CHAR_126,Bethuel,follows,no
CHAR_160,Tebah,CHAR_175,Zilpah,follows,no
CHAR_160,Tebah,CHAR_048,Terah,follows,no
CHAR_160,Tebah,CHAR_181,Naphtali,follows,no
CHAR_160,Tebah,CHAR_130,Zimran,acquaintance,yes
CHAR_160,Tebah,CHAR_165,Eshcol,acquaintance,yes
CHAR_160,Tebah,CHAR_179,Judah,acquaintance,yes
CHAR_161,Gaham,CHAR_050,Nahor,family,yes
CHAR_161,Gaham,CHAR_155,Kemuel,faction-tie,yes
CHAR_161,Gaham,CHAR_963,Achina the Midwife,faction-tie,yes
CHAR_161,Gaham,CHAR_152,Reumah,faction-tie,yes
CHAR_161,Gaham,CHAR_128,Laban,faction-tie,yes
CHAR_161,Gaham,CHAR_950,Davon of Bethel,faction-tie,yes
CHAR_161,Gaham,CHAR_052,Sarai,follows,no
CHAR_161,Gaham,CHAR_053,Lot,follows,no
CHAR_161,Gaham,CHAR_125,Isaac,follows,no
CHAR_161,Gaham,CHAR_127,Rebekah,follows,no
CHAR_161,Gaham,CHAR_170,Esau,follows,no
CHAR_161,Gaham,CHAR_171,Jacob,follows,no
CHAR_161,Gaham,CHAR_172,Leah,follows,no
CHAR_161,Gaham,CHAR_173,Rachel,follows,no
CHAR_161,Gaham,CHAR_179,Judah,follows,no
CHAR_161,Gaham,CHAR_187,Joseph,follows,no
CHAR_161,Gaham,CHAR_219,Pharaoh,follows,no
CHAR_161,Gaham,CHAR_522,Job,follows,no
CHAR_161,Gaham,CHAR_123,Abimelech,follows,no
CHAR_161,Gaham,CHAR_169,Lot's Wife,follows,no
CHAR_161,Gaham,CHAR_129,Keturah,follows,no
CHAR_161,Gaham,CHAR_050,Nahor,follows,no
CHAR_161,Gaham,CHAR_989,Hesran of Hebron,acquaintance,yes
CHAR_161,Gaham,CHAR_209,Gatam,acquaintance,yes
CHAR_162,Tahash,CHAR_050,Nahor,family,yes
CHAR_162,Tahash,CHAR_126,Bethuel,faction-tie,yes
CHAR_162,Tahash,CHAR_963,Achina the Midwife,faction-tie,yes
CHAR_162,Tahash,CHAR_975,Sether,faction-tie,yes
CHAR_162,Tahash,CHAR_668,Adina,faction-tie,yes
CHAR_162,Tahash,CHAR_156,Chesed,faction-tie,yes
CHAR_162,Tahash,CHAR_161,Gaham,faction-tie,yes
CHAR_162,Tahash,CHAR_049,Abram,follows,no
CHAR_162,Tahash,CHAR_052,Sarai,follows,no
CHAR_162,Tahash,CHAR_053,Lot,follows,no
CHAR_162,Tahash,CHAR_125,Isaac,follows,no
CHAR_162,Tahash,CHAR_170,Esau,follows,no
CHAR_162,Tahash,CHAR_171,Jacob,follows,no
CHAR_162,Tahash,CHAR_172,Leah,follows,no
CHAR_162,Tahash,CHAR_173,Rachel,follows,no
CHAR_162,Tahash,CHAR_179,Judah,follows,no
CHAR_162,Tahash,CHAR_187,Joseph,follows,no
CHAR_162,Tahash,CHAR_219,Pharaoh,follows,no
CHAR_162,Tahash,CHAR_522,Job,follows,no
CHAR_162,Tahash,CHAR_201,Eliphaz,follows,no
CHAR_162,Tahash,CHAR_175,Zilpah,follows,no
CHAR_162,Tahash,CHAR_983,Yedem of Negev,acquaintance,yes
CHAR_162,Tahash,CHAR_165,Eshcol,acquaintance,yes
CHAR_162,Tahash,CHAR_961,Lemia the Keeper,acquaintance,yes
CHAR_163,Maacah,CHAR_050,Nahor,family,yes
CHAR_163,Maacah,CHAR_954,Tikva of Beersheba,faction-tie,yes
CHAR_163,Maacah,CHAR_947,Hodran,faction-tie,yes
CHAR_163,Maacah,CHAR_975,Sether,faction-tie,yes
CHAR_163,Maacah,CHAR_948,Yedem the Trader,faction-tie,yes
CHAR_163,Maacah,CHAR_049,Abram,follows,no
CHAR_163,Maacah,CHAR_052,Sarai,follows,no
CHAR_163,Maacah,CHAR_053,Lot,follows,no
CHAR_163,Maacah,CHAR_125,Isaac,follows,no
CHAR_163,Maacah,CHAR_127,Rebekah,follows,no
CHAR_163,Maacah,CHAR_170,Esau,follows,no
CHAR_163,Maacah,CHAR_171,Jacob,follows,no
CHAR_163,Maacah,CHAR_172,Leah,follows,no
CHAR_163,Maacah,CHAR_173,Rachel,follows,no
CHAR_163,Maacah,CHAR_179,Judah,follows,no
CHAR_163,Maacah,CHAR_187,Joseph,follows,no
CHAR_163,Maacah,CHAR_219,Pharaoh,follows,no
CHAR_163,Maacah,CHAR_522,Job,follows,no
CHAR_163,Maacah,CHAR_051,Haran,follows,no
CHAR_163,Maacah,CHAR_527,Elihu,follows,no
CHAR_163,Maacah,CHAR_173,Rachel,acquaintance,yes
CHAR_163,Maacah,CHAR_208,Zepho,acquaintance,yes
CHAR_164,Mamre,CHAR_166,Aner,faction-tie,yes
CHAR_164,Mamre,CHAR_165,Eshcol,faction-tie,yes
CHAR_164,Mamre,CHAR_052,Sarai,follows,no
CHAR_164,Mamre,CHAR_053,Lot,follows,no
CHAR_164,Mamre,CHAR_125,Isaac,follows,no
CHAR_164,Mamre,CHAR_127,Rebekah,follows,no
CHAR_164,Mamre,CHAR_171,Jacob,follows,no
CHAR_164,Mamre,CHAR_172,Leah,follows,no
CHAR_164,Mamre,CHAR_173,Rachel,follows,no
CHAR_164,Mamre,CHAR_179,Judah,follows,no
CHAR_164,Mamre,CHAR_187,Joseph,follows,no
CHAR_164,Mamre,CHAR_219,Pharaoh,follows,no
CHAR_164,Mamre,CHAR_522,Job,follows,no
CHAR_164,Mamre,CHAR_233,Perez,follows,no
CHAR_164,Mamre,CHAR_136,Moab,follows,no
CHAR_164,Mamre,CHAR_185,Zebulun,follows,no
CHAR_164,Mamre,CHAR_232,Tamar,follows,no
CHAR_164,Mamre,CHAR_137,Ben-Ammi,acquaintance,yes
CHAR_164,Mamre,CHAR_233,Perez,acquaintance,yes
CHAR_164,Mamre,CHAR_153,Uz (son of Nahor),acquaintance,yes
CHAR_165,Eshcol,CHAR_166,Aner,faction-tie,yes
CHAR_165,Eshcol,CHAR_049,Abram,follows,no
CHAR_165,Eshcol,CHAR_053,Lot,follows,no
CHAR_165,Eshcol,CHAR_125,Isaac,follows,no
CHAR_165,Eshcol,CHAR_127,Rebekah,follows,no
CHAR_165,Eshcol,CHAR_170,Esau,follows,no
CHAR_165,Eshcol,CHAR_171,Jacob,follows,no
CHAR_165,Eshcol,CHAR_172,Leah,follows,no
CHAR_165,Eshcol,CHAR_173,Rachel,follows,no
CHAR_165,Eshcol,CHAR_179,Judah,follows,no
CHAR_165,Eshcol,CHAR_187,Joseph,follows,no
CHAR_165,Eshcol,CHAR_219,Pharaoh,follows,no
CHAR_165,Eshcol,CHAR_522,Job,follows,no
CHAR_165,Eshcol,CHAR_233,Perez,follows,no
CHAR_165,Eshcol,CHAR_164,Mamre,follows,no
CHAR_165,Eshcol,CHAR_526,Zophar the Naamathite,acquaintance,yes
CHAR_166,Aner,CHAR_049,Abram,follows,no
CHAR_166,Aner,CHAR_052,Sarai,follows,no
CHAR_166,Aner,CHAR_053,Lot,follows,no
CHAR_166,Aner,CHAR_125,Isaac,follows,no
CHAR_166,Aner,CHAR_127,Rebekah,follows,no
CHAR_166,Aner,CHAR_170,Esau,follows,no
CHAR_166,Aner,CHAR_171,Jacob,follows,no
CHAR_166,Aner,CHAR_172,Leah,follows,no
CHAR_166,Aner,CHAR_179,Judah,follows,no
CHAR_166,Aner,CHAR_187,Joseph,follows,no
CHAR_166,Aner,CHAR_522,Job,follows,no
CHAR_166,Aner,CHAR_136,Moab,follows,no
CHAR_166,Aner,CHAR_119,Chedorlaomer,follows,no
CHAR_166,Aner,CHAR_232,Tamar,follows,no
CHAR_166,Aner,CHAR_051,Haran,acquaintance,yes
CHAR_166,Aner,CHAR_200,Zibeon the Hivite,acquaintance,yes
CHAR_167,Ephron the Hittite,CHAR_168,Zohar,family,yes
CHAR_167,Ephron the Hittite,CHAR_192,Judith,faction-tie,yes
CHAR_167,Ephron the Hittite,CHAR_168,Zohar,faction-tie,yes
CHAR_167,Ephron the Hittite,CHAR_197,Beeri the Hittite,faction-tie,yes
CHAR_167,Ephron the Hittite,CHAR_198,Elon the Hittite,faction-tie,yes
CHAR_167,Ephron the Hittite,CHAR_193,Basemath (Hittite),faction-tie,yes
CHAR_167,Ephron the Hittite,CHAR_049,Abram,follows,no
CHAR_167,Ephron the Hittite,CHAR_052,Sarai,follows,no
CHAR_167,Ephron the Hittite,CHAR_053,Lot,follows,no
CHAR_167,Ephron the Hittite,CHAR_125,Isaac,follows,no
CHAR_167,Ephron the Hittite,CHAR_127,Rebekah,follows,no
CHAR_167,Ephron the Hittite,CHAR_170,Esau,follows,no
CHAR_167,Ephron the Hittite,CHAR_171,Jacob,follows,no
CHAR_167,Ephron the Hittite,CHAR_172,Leah,follows,no
CHAR_167,Ephron the Hittite,CHAR_173,Rachel,follows,no
CHAR_167,Ephron the Hittite,CHAR_179,Judah,follows,no
CHAR_167,Ephron the Hittite,CHAR_219,Pharaoh,follows,no
CHAR_167,Ephron the Hittite,CHAR_522,Job,follows,no
CHAR_167,Ephron the Hittite,CHAR_178,Levi,follows,no
CHAR_167,Ephron the Hittite,CHAR_525,Bildad the Shuhite,follows,no
CHAR_167,Ephron the Hittite,CHAR_212,Amalek,follows,no
CHAR_167,Ephron the Hittite,CHAR_169,Lot's Wife,follows,no
CHAR_167,Ephron the Hittite,CHAR_966,Yishma the Carpenter,acquaintance,yes
